Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.01,,,
Sample Interval,8e-06,,,
Filter Frequency,1e+08,,,
Record Length,20000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,20,20,10,100
Vertical Units,V,V,A,V
Vertical Offset,0,0,0,0
Vertical Scale,20,20,5,50
Label,,,,
TIME,CH1,CH2,CH3,CH4
-6.6224e-02,-34.0312,1.86328,2.82422,89.3848
-6.6216e-02,-34.0469,1.41406,2.71191,90.3223
-6.6208e-02,-34.1211,1.87891,2.61035,90.2637
-6.6200e-02,-34.1406,1.38672,2.69141,90.2344
-6.6192e-02,-34.4961,1.46484,2.48828,89.2871
-6.6184e-02,-34.5938,1.44922,2.55859,90
-6.6176e-02,-34.1758,1.84766,2.74609,90.3516
-6.6168e-02,-34.207,1.49609,2.41602,89.3164
-6.6160e-02,-34.1523,1.85156,2.51953,90.3125
-6.6152e-02,-34.2734,1.86328,2.57031,89.1211
-6.6144e-02,-34.3828,1.86328,2.46582,91.1621
-6.6136e-02,-34.7148,1.85156,2.45996,90.2344
-6.6128e-02,-34.707,1.86719,2.2666,89.2871
-6.6120e-02,-34.7617,1.41016,2.36621,90.0781
-6.6112e-02,-34.7656,1.87891,2.3252,90.2344
-6.6104e-02,-34.8008,1.80859,2.39453,90.1172
-6.6096e-02,-34.875,1.42578,2.35645,90.4687
-6.6088e-02,-34.8633,1.85156,2.34473,89.9609
-6.6080e-02,-34.4727,1.84375,2.1709,90.4102
-6.6072e-02,-34.9219,1.87891,2.27344,90.4004
-6.6064e-02,-34.8594,1.88281,2.10742,90.3809
-6.6056e-02,-35.0469,1.82812,1.97461,90.1562
-6.6048e-02,-34.8945,1.85156,2.11035,91.1426
-6.6040e-02,-35.0156,1.84766,2.10059,90.2344
-6.6032e-02,-35.0781,1.85156,2.05273,90.2344
-6.6024e-02,-35.0938,1.44141,2.11328,90.2734
-6.6016e-02,-35.4688,1.92188,1.88965,90.4004
-6.6008e-02,-35.1562,1.87891,1.90527,89.1211
-6.6000e-02,-35.1484,1.87891,1.75977,89.9609
-6.5992e-02,-35.1562,1.86328,1.92969,90.4199
-6.5984e-02,-35.5273,1.875,1.74316,90.3125
-6.5976e-02,-35.207,1.50781,1.78418,90.293
-6.5968e-02,-35.6367,1.86328,1.8125,90.332
-6.5960e-02,-35.2109,1.4375,1.86719,90.1758
-6.5952e-02,-35.1719,1.85547,1.73828,91.1719
-6.5944e-02,-35.207,1.44531,1.72363,90.2734
-6.5936e-02,-35.2852,1.42578,1.72266,89.2773
-6.5928e-02,-35.6992,1.43359,1.68457,90.2344
-6.5920e-02,-35.3633,1.86328,1.68848,90.1953
-6.5912e-02,-35.707,1.87891,1.6748,90.3516
-6.5904e-02,-35.2852,1.49609,1.46191,89.375
-6.5896e-02,-35.793,1.82812,1.52734,90.3418
-6.5888e-02,-35.7695,1.86328,1.52734,90.3125
-6.5880e-02,-35.4609,1.46484,1.58301,90.1562
-6.5872e-02,-35.3594,1.87109,1.45508,90.2734
-6.5864e-02,-35.8828,1.46484,1.33789,90.3125
-6.5856e-02,-35.8555,1.80078,1.35645,90.1953
-6.5848e-02,-35.832,1.89062,1.39844,90.2734
-6.5840e-02,-35.875,1.83594,1.5,89.2773
-6.5832e-02,-35.8398,1.85547,1.33887,90.3125
-6.5824e-02,-35.4844,1.39062,1.15527,90.3125
-6.5816e-02,-35.8906,1.86328,1.33496,89.1797
-6.5808e-02,-35.875,1.44922,1.22266,90.1953
-6.5800e-02,-35.8906,1.41797,1.12109,91.084
-6.5792e-02,-35.9062,1.40234,1.30176,90.3906
-6.5784e-02,-35.9688,1.83984,1.17187,90.3613
-6.5776e-02,-35.6602,1.82812,1.08203,90.0391
-6.5768e-02,-35.6016,1.85938,1.05078,90.0391
-6.5760e-02,-35.9688,1.44141,0.980469,90.3125
-6.5752e-02,-36,1.82812,1.00781,90.3516
-6.5744e-02,-36.0469,1.84766,1.09473,90.3418
-6.5736e-02,-35.9844,1.41016,1.07715,90.2344
-6.5728e-02,-36.1328,1.84375,1.04102,90.3125
-6.5720e-02,-36.125,1.42969,0.821289,90.332
-6.5712e-02,-36.4727,1.38672,0.896484,91.2305
-6.5704e-02,-36.1211,1.87891,0.884766,91.3867
-6.5696e-02,-36.4961,1.78906,0.813477,91.2109
-6.5688e-02,-36.1289,1.43359,0.810547,90.0781
-6.5680e-02,-36.5742,1.86328,0.769531,90.0781
-6.5672e-02,-36.4961,1.83203,0.744141,90.0391
-6.5664e-02,-36.4805,1.44531,0.654297,90.4785
-6.5656e-02,-36.5703,1.83594,0.692383,90.3516
-6.5648e-02,-36.5781,1.70703,0.504883,90.2734
-6.5640e-02,-36.1719,1.85156,0.652344,90.0391
-6.5632e-02,-36.2227,1.38672,0.548828,89.248
-6.5624e-02,-36.207,1.4375,0.633789,90.3418
-6.5616e-02,-36.1914,1.42188,0.332031,91.3965
-6.5608e-02,-36.3047,1.85938,0.586914,90.3418
-6.5600e-02,-36.6289,1.44531,0.463867,90.3125
-6.5592e-02,-36.2695,1.40625,0.473633,89.1895
-6.5584e-02,-36.7148,1.375,0.357422,90.293
-6.5576e-02,-36.6914,1.73828,0.423828,91.1523
-6.5568e-02,-36.6836,1.47656,0.296875,90.3613
-6.5560e-02,-36.7422,1.41016,0.28125,90.3418
-6.5552e-02,-36.8438,1.80469,0.250977,90.3125
-6.5544e-02,-36.3672,1.74609,0.136719,91.1914
-6.5536e-02,-36.3828,1.78516,0.21875,90.2344
-6.5528e-02,-36.7969,1.78125,0.216797,90.4395
-6.5520e-02,-36.4922,1.37109,0.0810547,90.166
-6.5512e-02,-36.7109,1.36328,0.15625,91.0937
-6.5504e-02,-36.4453,1.38672,0.15332,91.3477
-6.5496e-02,-36.875,0.421875,0.0332031,90.3125
-6.5488e-02,-36.8047,0.0546875,0.0986328,89.5312
-6.5480e-02,-36.8594,-1.06641,0.0341797,91.1816
-6.5472e-02,-36.7695,-0.882812,-0.0908203,90.498
-6.5464e-02,-36.8633,-0.835938,0.0957031,91.25
-6.5456e-02,-36.875,-0.886719,-0.133789,90.0391
-6.5448e-02,-36.4922,-1.66016,-0.0498047,90.3711
-6.5440e-02,-37.3203,-5.11719,-0.145508,91.0352
-6.5432e-02,-36.9688,-11.375,-0.148438,90.2734
-6.5424e-02,-37.0469,-22.1484,-0.179688,90.2734
-6.5416e-02,-37.0938,-43.0664,-0.173828,89.1504
-6.5408e-02,-37.0469,-41.8555,-0.0644531,91.0449
-6.5400e-02,-37.0898,-39.1367,-0.188477,90.332
-6.5392e-02,-37.1367,-39.7422,-0.0742188,91.1133
-6.5384e-02,-37.0938,-39.25,-0.163086,90.4102
-6.5376e-02,-37.4883,-38.2734,-0.174805,91.123
-6.5368e-02,-37.125,-38.4258,-0.150391,90.1562
-6.5360e-02,-36.7461,-38.2969,0.0458984,91.1133
-6.5352e-02,-37.1445,-37.3672,-0.0771484,90.2344
-6.5344e-02,-37.5156,-37.5742,-0.0498047,90.3613
-6.5336e-02,-37.5273,-37.4961,-0.0576172,90.3711
-6.5328e-02,-37.543,-38.2578,-0.046875,90.2734
-6.5320e-02,-37.207,-38.4102,0.0527344,91.0645
-6.5312e-02,-37.1602,-37.8906,0.0380859,91.25
-6.5304e-02,-37.207,-37.9688,-0.198242,89.4238
-6.5296e-02,-37.2344,-37.9102,-0.251953,90.1953
-6.5288e-02,-37.1602,-37.8711,0.0556641,90.3223
-6.5280e-02,-37.6016,-37.8555,-0.0361328,90.2734
-6.5272e-02,-37.1758,-37.7461,-0.148438,91.2109
-6.5264e-02,-37.5898,-37.8008,-0.0458984,90.2734
-6.5256e-02,-37.7031,-37.8008,-0.0458984,89.3262
-6.5248e-02,-37.6016,-37.2734,0.0585937,90.3418
-6.5240e-02,-37.668,-37.6836,-0.150391,90.2832
-6.5232e-02,-37.5859,-37.3906,-0.137695,91.1328
-6.5224e-02,-37.3828,-37.7266,-0.120117,90.2344
-6.5216e-02,-37.3047,-37.2227,-0.189453,90.0781
-6.5208e-02,-37.3203,-37.5938,-0.0830078,90.3613
-6.5200e-02,-37.375,-37.2031,-0.144531,89.4434
-6.5192e-02,-37.3828,-37.6094,-0.134766,90.1172
-6.5184e-02,-37.4062,-37.1992,-0.0732422,91.9824
-6.5176e-02,-37.6992,-37.5586,-0.124023,90.293
-6.5168e-02,-37.8164,-37.1758,-0.0273438,90.3516
-6.5160e-02,-37.8516,-37.1797,0.0742187,90.3223
-6.5152e-02,-37.8008,-37.2148,-0.158203,90.3223
-6.5144e-02,-37.7344,-37.125,-0.0585938,90.3418
-6.5136e-02,-37.8164,-37.2109,-0.128906,90.3906
-6.5128e-02,-37.4609,-37.2422,-0.250977,90.2344
-6.5120e-02,-37.418,-37.2109,-0.142578,90.3223
-6.5112e-02,-37.8477,-37.2305,-0.150391,90.2637
-6.5104e-02,-37.7812,-37.2539,-0.0322266,90.3516
-6.5096e-02,-37.8516,-37.1523,-0.0683594,90.4785
-6.5088e-02,-37.8086,-37.2266,-0.0263672,91.0352
-6.5080e-02,-37.8359,-37.1992,-0.0351563,90.3418
-6.5072e-02,-37.8125,-37.1797,0.0390625,90.0781
-6.5064e-02,-37.4492,-37.1641,-0.161133,90.2734
-6.5056e-02,-37.8242,-37.2266,0.0537109,90.459
-6.5048e-02,-37.457,-37.2031,-0.15332,90.3125
-6.5040e-02,-37.457,-37.6289,-0.15332,90.4004
-6.5032e-02,-37.8281,-37.2461,0.0361328,91.2793
-6.5024e-02,-37.8555,-37.1523,-0.0800781,90.2734
-6.5016e-02,-37.8164,-37.2305,0.03125,89.2578
-6.5008e-02,-37.8906,-37.6016,-0.0458984,91.2891
-6.5000e-02,-37.8516,-37.168,-0.0478516,90.2344
-6.4992e-02,-37.7734,-37.7031,-0.0507813,90.2832
-6.4984e-02,-37.8633,-37.1992,-0.0371094,90.1562
-6.4976e-02,-37.8594,-37.1367,0.125977,89.248
-6.4968e-02,-37.8516,-37.2383,-0.15625,90.0781
-6.4960e-02,-37.4922,-37.1133,-0.148438,90.3027
-6.4952e-02,-37.8711,-37.1836,-0.0878906,90.1562
-6.4944e-02,-37.8438,-37.5977,-0.0449219,90.3027
-6.4936e-02,-37.8555,-37.1211,-0.154297,90.4395
-6.4928e-02,-37.8594,-37.2461,-0.125977,91.1035
-6.4920e-02,-37.8398,-37.2148,-0.15332,90.3711
-6.4912e-02,-37.4766,-37.2305,-0.133789,90.2734
-6.4904e-02,-38.2148,-37.1914,-0.167969,91.25
-6.4896e-02,-37.875,-37.2344,-0.125977,90.3711
-6.4888e-02,-37.8555,-37.2109,-0.0556641,89.2578
-6.4880e-02,-37.8359,-37.1406,-0.133789,90.2734
-6.4872e-02,-37.8633,-37.2383,-0.133789,90.3125
-6.4864e-02,-37.8164,-36.6875,-0.0410156,90.3613
-6.4856e-02,-37.8398,-36.0234,-0.0625,90.3223
-6.4848e-02,-37.8555,-35.9609,-0.227539,90.2734
-6.4840e-02,-37.8633,-35.4883,-0.165039,90.3418
-6.4832e-02,-37.832,-35.1719,-0.166016,89.2676
-6.4824e-02,-37.8438,-35.9219,0.0205078,90.2344
-6.4816e-02,-37.8516,-33.9375,-0.144531,90.3125
-6.4808e-02,-37.8203,-29.6133,-0.0488281,90.2344
-6.4800e-02,-37.8242,-25.2617,-0.0566406,91.0254
-6.4792e-02,-37.5156,-5.07812,-0.171875,90.3906
-6.4784e-02,-37.8047,-2.42188,-0.101563,90.3613
-6.4776e-02,-37.4258,-0.964844,-0.210938,90.459
-6.4768e-02,-37.8477,-0.984375,-0.268555,90.1953
-6.4760e-02,-37.4453,-1.42578,-0.350586,90.3613
-6.4752e-02,-37.7852,-1.0625,-0.238281,90.293
-6.4744e-02,-37.418,-1.03125,-0.283203,90.3516
-6.4736e-02,-37.832,-1.45703,-0.25,90.3125
-6.4728e-02,-37.8203,-0.984375,-0.329102,90.2734
-6.4720e-02,-38.2188,-1.05859,-0.480469,90.1562
-6.4712e-02,-37.3984,-1.13281,-0.359375,90.2734
-6.4704e-02,-37.8477,-0.015625,-0.34668,90.4004
-6.4696e-02,-37.75,0.046875,-0.561523,90.332
-6.4688e-02,-37.8477,0.03125,-0.519531,91.2305
-6.4680e-02,-37.7891,0.09375,-0.638672,91.1914
-6.4672e-02,-37.7461,0.121094,-0.543945,90.2734
-6.4664e-02,-37.7969,0.046875,-0.588867,90.8203
-6.4656e-02,-37.4062,0.078125,-0.694336,90.3125
-6.4648e-02,-37.4336,0.109375,-0.508789,91.0156
-6.4640e-02,-37.7578,0.09375,-0.71582,90.4102
-6.4632e-02,-37.8594,0,-0.624023,91.2988
-6.4624e-02,-37.0391,0.390625,-0.857422,90.4297
-6.4616e-02,-37.7969,0.078125,-0.764648,90.3027
-6.4608e-02,-37.4297,0.046875,-0.776367,90.0391
-6.4600e-02,-37.4414,0.078125,-1.08496,90.3613
-6.4592e-02,-37.4297,0.078125,-1.01465,91.0547
-6.4584e-02,-37.8516,0.046875,-0.882813,90.1953
-6.4576e-02,-37.8125,0.078125,-0.957031,90.3613
-6.4568e-02,-37.4336,0.09375,-0.963867,90.1953
-6.4560e-02,-37.7891,0.046875,-0.969727,89.4043
-6.4552e-02,-37.7461,0.378906,-1.11133,91.0937
-6.4544e-02,-37.3906,0.367188,-1.12891,90.2734
-6.4536e-02,-37.3945,0.078125,-1.0625,90.5176
-6.4528e-02,-37.8203,0.425781,-1.04492,90.3125
-6.4520e-02,-37.8594,0.015625,-1.08105,90.3418
-6.4512e-02,-37.7969,-0.328125,-1.13281,90.3516
-6.4504e-02,-37.3906,0.367188,-1.22656,91.1133
-6.4496e-02,-37.793,0.015625,-1.25684,90.1953
-6.4488e-02,-37.7148,0.078125,-1.33594,90.4102
-6.4480e-02,-37.7188,-0.285156,-1.28027,90.4492
-6.4472e-02,-37.8242,0.109375,-1.29395,90.3613
-6.4464e-02,-37.3828,-0.34375,-1.41699,90.0781
-6.4456e-02,-37.7344,0.0625,-1.34863,90.3613
-6.4448e-02,-37.793,0.449219,-1.43262,90.3613
-6.4440e-02,-37.7383,0.03125,-1.32324,90.3223
-6.4432e-02,-37.3828,0.355469,-1.37109,90.3125
-6.4424e-02,-37.3867,0.046875,-1.42285,90.1562
-6.4416e-02,-37.3008,0.046875,-1.51172,90.2344
-6.4408e-02,-37.2617,0.109375,-1.44141,90.2734
-6.4400e-02,-37.3906,0.03125,-1.53125,91.1914
-6.4392e-02,-37.3906,0.09375,-1.25586,90.332
-6.4384e-02,-37.6875,0.109375,-1.54492,90.3711
-6.4376e-02,-37.7344,0.125,-1.58203,90.3125
-6.4368e-02,-37.4023,0.382812,-1.59473,90.2734
-6.4360e-02,-37.3438,0.347656,-1.72656,90.3223
-6.4352e-02,-37.7383,-0.394531,-1.72656,90.3027
-6.4344e-02,-37.6992,0.015625,-1.75977,90.4004
-6.4336e-02,-37.332,-0.320312,-1.91895,90.3125
-6.4328e-02,-37.5977,-0.03125,-1.67773,91.0937
-6.4320e-02,-37.6094,0.03125,-1.79785,90.4492
-6.4312e-02,-37.6328,0.351562,-1.75586,92.2949
-6.4304e-02,-37.6914,0.046875,-1.85254,90.3223
-6.4296e-02,-37.3008,0.078125,-1.96777,90.3125
-6.4288e-02,-37.2305,0.015625,-1.97656,90.3125
-6.4280e-02,-37.6289,-0.09375,-1.89355,90.1953
-6.4272e-02,-37.3398,0.382812,-2.03027,90.3906
-6.4264e-02,-37.6523,0.0625,-2.13184,90.2344
-6.4256e-02,-37.5977,0.015625,-2.15234,89.2383
-6.4248e-02,-37.6992,0.046875,-2.09277,90.3711
-6.4240e-02,-37.1875,0.046875,-2.09082,90.3223
-6.4232e-02,-37.5977,-0.03125,-2.2002,90.2734
-6.4224e-02,-37.582,0.03125,-2.02637,90.3516
-6.4216e-02,-37.1641,0.375,-2.26953,90.0781
-6.4208e-02,-37.6133,0,-2.3457,90.4004
-6.4200e-02,-37.1211,-0.015625,-2.25977,90.3809
-6.4192e-02,-37.1523,-0.359375,-2.27441,89.3164
-6.4184e-02,-37.1328,0.015625,-2.32813,90.2832
-6.4176e-02,-37.1758,-0.363281,-2.42871,89.4629
-6.4168e-02,-37.4922,0,-2.47266,90.2734
-6.4160e-02,-37.125,-0.03125,-2.45313,91.123
-6.4152e-02,-37.1211,-0.03125,-2.38184,90.3125
-6.4144e-02,-37.168,0.03125,-2.39258,91.2695
-6.4136e-02,-37.4961,-0.335938,-2.41504,90.459
-6.4128e-02,-37.1211,0,-2.63281,90.3027
-6.4120e-02,-37.1289,-0.046875,-2.43359,90.3125
-6.4112e-02,-37.418,-0.109375,-2.59766,91.1328
-6.4104e-02,-37.0938,-0.09375,-2.67285,90.3125
-6.4096e-02,-36.6875,0.109375,-2.56543,91.2305
-6.4088e-02,-37.0625,-0.015625,-2.63086,90.2539
-6.4080e-02,-37.0625,-0.015625,-2.72656,90.3223
-6.4072e-02,-37.1211,-0.03125,-2.76172,91.416
-6.4064e-02,-36.9844,0.351562,-2.77344,92.1094
-6.4056e-02,-36.875,0.09375,-2.78906,89.3457
-6.4048e-02,-36.9688,0.078125,-2.88086,90.3223
-6.4040e-02,-37.0156,0.046875,-2.8623,90.2344
-6.4032e-02,-36.9219,0.078125,-2.73242,91.2695
-6.4024e-02,-36.9219,0.0625,-2.88086,90.2246
-6.4016e-02,-36.875,-0.046875,-2.96484,90.2734
-6.4008e-02,-36.875,-0.398438,-3,90.1953
-6.4000e-02,-36.8789,0,-2.85938,90.2734
-6.3992e-02,-36.875,0.03125,-2.90723,91.1719
-6.3984e-02,-36.8555,0.015625,-3.13672,91.0742
-6.3976e-02,-36.457,0,-2.96289,91.2402
-6.3968e-02,-36.875,-0.015625,-3.1377,91.2012
-6.3960e-02,-36.7969,-0.0625,-3.17578,91.2598
-6.3952e-02,-36.8047,-0.046875,-3.0791,91.1816
-6.3944e-02,-36.8086,0.015625,-3.30566,90.332
-6.3936e-02,-36.8516,0,-3.33691,90.3418
-6.3928e-02,-36.3984,-0.0625,-3.21582,91.0547
-6.3920e-02,-36.7344,-0.078125,-3.35254,89.3359
-6.3912e-02,-36.6875,0.03125,-3.45898,91.0059
-6.3904e-02,-36.3945,0.09375,-3.19824,90.293
-6.3896e-02,-36.2695,-0.046875,-3.32617,90.1562
-6.3888e-02,-36.3867,0.0625,-3.5332,90.1953
-6.3880e-02,-36.6445,0.03125,-3.44629,90.3613
-6.3872e-02,-36.625,0.015625,-3.5332,91.1816
-6.3864e-02,-36.2109,0.0625,-3.29395,91.3379
-6.3856e-02,-36.1992,0.03125,-3.6084,90.3809
-6.3848e-02,-36.5273,-0.351562,-3.53223,90.3418
-6.3840e-02,-36.5898,0.40625,-3.44141,89.2871
-6.3832e-02,-36.5781,0.03125,-3.65234,91.3086
-6.3824e-02,-36.5273,-0.0625,-3.5498,90.3223
-6.3816e-02,-36.543,0.046875,-3.6748,90.459
-6.3808e-02,-36.1328,-0.109375,-3.5957,91.1523
-6.3800e-02,-36.4141,-0.351562,-3.62305,89.3848
-6.3792e-02,-36.4531,-0.078125,-3.61719,90.3906
-6.3784e-02,-36.4219,-0.046875,-3.78711,90.4297
-6.3776e-02,-36.0781,0.078125,-3.6709,91.3281
-6.3768e-02,-36,-0.046875,-3.88867,89.4727
-6.3760e-02,-36.4492,-0.015625,-3.90723,90.3125
-6.3752e-02,-36.0781,0.015625,-3.83398,91.1035
-6.3744e-02,-35.8906,0.015625,-4.01465,90.3125
-6.3736e-02,-35.9062,0,-3.93555,91.123
-6.3728e-02,-35.6172,0.03125,-3.85352,90.4199
-6.3720e-02,-35.9375,-0.375,-3.99219,89.1797
-6.3712e-02,-35.9531,-0.121094,-3.98828,90.2832
-6.3704e-02,-35.8711,0,-4.05176,90.3809
-6.3696e-02,-35.8867,-0.015625,-4.2168,89.248
-6.3688e-02,-35.7656,-0.015625,-4.13965,89.1797
-6.3680e-02,-35.8281,0.125,-4.03223,90.2344
-6.3672e-02,-35.7656,0.367188,-3.98926,90.3125
-6.3664e-02,-35.7695,-0.09375,-4.09473,90.4395
-6.3656e-02,-35.7422,-0.078125,-4.10254,89.2578
-6.3648e-02,-35.2734,-0.03125,-4.21387,90.3125
-6.3640e-02,-35.7148,0.367188,-4.28027,90.3906
-6.3632e-02,-35.2344,0.359375,-4.3418,91.0937
-6.3624e-02,-35.1367,-0.015625,-4.37402,90.2734
-6.3616e-02,-35.6094,0.0625,-4.28516,90.1172
-6.3608e-02,-35.5352,-0.078125,-4.40332,90.0781
-6.3600e-02,-35.1367,-0.375,-4.26367,90.0391
-6.3592e-02,-35.1484,-0.015625,-4.3418,90.4102
-6.3584e-02,-35.0469,0.046875,-4.45313,90.3125
-6.3576e-02,-35.1445,-0.363281,-4.45703,90.9961
-6.3568e-02,-35.0625,-0.046875,-4.38867,91.3281
-6.3560e-02,-35.1211,0.371094,-4.59277,89.1113
-6.3552e-02,-34.9844,0.09375,-4.68457,91.0742
-6.3544e-02,-34.6367,0.015625,-4.63574,90.1953
-6.3536e-02,-34.9062,0.03125,-4.47559,90.3027
-6.3528e-02,-34.9219,-0.378906,-4.56934,89.3359
-6.3520e-02,-34.6094,0,-4.65332,90.3125
-6.3512e-02,-34.8555,-0.335938,-4.69141,90.0391
-6.3504e-02,-34.8203,-0.015625,-4.7002,91.2207
-6.3496e-02,-34.7656,-0.335938,-4.64453,89.1504
-6.3488e-02,-34.4102,-0.417969,-4.73438,90.3516
-6.3480e-02,-34.6758,0,-4.74512,91.0742
-6.3472e-02,-34.2227,-0.015625,-4.77734,91.2305
-6.3464e-02,-34.1719,0.03125,-4.88867,90.3711
-6.3456e-02,-34.1719,0.03125,-4.78613,89.9219
-6.3448e-02,-34.2578,0.0625,-4.83789,90.0781
-6.3440e-02,-34.1719,-0.015625,-4.85449,90.2734
-6.3432e-02,-34.4609,0,-4.94629,90.3223
-6.3424e-02,-34.1367,-0.351562,-4.875,90.2734
-6.3416e-02,-34.0781,0.03125,-4.96973,90.0781
-6.3408e-02,-34.0938,-0.03125,-4.99902,90.2344
-6.3400e-02,-34.0469,-0.046875,-5.09668,90.3418
-6.3392e-02,-33.9375,-0.0625,-5.12207,90.3125
-6.3384e-02,-33.8359,0,-5.16406,91.25
-6.3376e-02,-33.875,0.03125,-4.9707,91.4844
-6.3368e-02,-33.8203,-0.046875,-5.16602,91.0547
-6.3360e-02,-33.8438,-0.359375,-5.10156,90.3223
-6.3352e-02,-33.3555,-0.046875,-5.19629,90.2344
-6.3344e-02,-33.3711,-0.03125,-5.22363,90.3125
-6.3336e-02,-33.7031,-0.433594,-5.25391,90.3516
-6.3328e-02,-33.3555,0,-5.27637,89.4336
-6.3320e-02,-33.2461,-0.03125,-5.37012,90.3418
-6.3312e-02,-33.2812,-0.046875,-5.17285,90.3125
-6.3304e-02,-33.5742,0.0625,-5.42188,90.3613
-6.3296e-02,-33.5508,-0.03125,-5.39941,91.0449
-6.3288e-02,-33.1367,-0.0625,-5.43066,91.4355
-6.3280e-02,-33.1367,0.371094,-5.43652,89.3848
-6.3272e-02,-33.1328,0.0625,-5.47363,91.1914
-6.3264e-02,-33.3633,0.367188,-5.56348,91.1133
-6.3256e-02,-32.9219,-0.433594,-5.38965,91.084
-6.3248e-02,-33.3516,0.34375,-5.62402,90.332
-6.3240e-02,-32.875,-0.132812,-5.51563,90.3027
-6.3232e-02,-32.875,-0.394531,-5.55273,91.2891
-6.3224e-02,-32.8203,-0.078125,-5.53906,91.2402
-6.3216e-02,-32.4688,-0.0625,-5.64063,91.3184
-6.3208e-02,-32.3281,-0.03125,-5.5459,90.1953
-6.3200e-02,-32.7031,0,-5.67871,90.3125
-6.3192e-02,-32.3086,-0.09375,-5.71387,90.3125
-6.3184e-02,-32.6133,-0.132812,-5.61816,90.0781
-6.3176e-02,-32.5977,-0.121094,-5.8418,90.3125
-6.3168e-02,-32.6133,-0.015625,-5.66113,89.2773
-6.3160e-02,-32.2188,-0.046875,-5.73828,90.4492
-6.3152e-02,-32.1484,-0.09375,-5.8916,89.9609
-6.3144e-02,-32.1562,-0.433594,-5.8252,90.2734
-6.3136e-02,-32.0781,-0.0625,-5.88379,90.1172
-6.3128e-02,-32.0469,-0.046875,-5.73535,90.1562
-6.3120e-02,-31.9531,-0.125,-5.86328,91.0547
-6.3112e-02,-32.0312,-0.0625,-5.8877,90
-6.3104e-02,-31.875,-0.109375,-5.95508,90.2344
-6.3096e-02,-31.9219,-0.363281,-5.88867,90.3125
-6.3088e-02,-31.8242,-0.046875,-5.91016,91.084
-6.3080e-02,-31.4648,-0.046875,-5.91406,90.2637
-6.3072e-02,-31.7969,-0.046875,-5.92285,90.4004
-6.3064e-02,-31.7656,-0.078125,-6.19629,90.1562
-6.3056e-02,-31.2812,-0.121094,-6.15234,90.2344
-6.3048e-02,-31.3008,-0.046875,-6.16211,90.0391
-6.3040e-02,-31.2656,-0.519531,-6.12207,91.1914
-6.3032e-02,-31.5742,-0.0625,-6.10938,89.1699
-6.3024e-02,-31.1992,-0.0625,-6.21094,90.3125
-6.3016e-02,-31.5195,-0.078125,-6.05469,90.1953
-6.3008e-02,-31.1211,-0.382812,-6.25781,90.3809
-6.3000e-02,-31.0625,0.339844,-6.33887,90.2539
-6.2992e-02,-31.0781,-0.109375,-6.17383,90.3223
-6.2984e-02,-30.582,-0.03125,-6.20313,91.1426
-6.2976e-02,-31.3359,-0.359375,-6.19824,90.3027
-6.2968e-02,-30.6406,-0.015625,-6.32813,91.1621
-6.2960e-02,-30.875,-0.09375,-6.43164,91.4551
-6.2952e-02,-30.8594,0.332031,-6.43945,91.1816
-6.2944e-02,-31.2539,-0.109375,-6.43457,89.4141
-6.2936e-02,-30.7227,0.015625,-6.37598,90.3418
-6.2928e-02,-30.7461,-0.386719,-6.35547,90.3613
-6.2920e-02,-30.7422,-0.109375,-6.49609,89.1699
-6.2912e-02,-30.2773,-0.09375,-6.50977,91.2012
-6.2904e-02,-30.6367,-0.078125,-6.53027,89.9219
-6.2896e-02,-30.2305,0.347656,-6.61719,90.2344
-6.2888e-02,-30.2031,-0.105469,-6.6543,90.3711
-6.2880e-02,-30.5508,-0.015625,-6.46875,90.3613
-6.2872e-02,-30.1797,-0.078125,-6.65625,90.3809
-6.2864e-02,-30.1211,-0.109375,-6.65332,90.3125
-6.2856e-02,-30.4023,-0.417969,-6.59961,90.332
-6.2848e-02,-30.0781,-0.078125,-6.72266,90.3125
-6.2840e-02,-30.0156,-0.34375,-6.8291,90.2734
-6.2832e-02,-29.8594,-0.132812,-6.82813,89.2578
-6.2824e-02,-29.8906,-0.015625,-6.84863,89.1699
-6.2816e-02,-29.8594,-0.078125,-6.77051,90
-6.2808e-02,-29.8633,0,-6.69629,90.2734
-6.2800e-02,-29.8477,-0.0625,-6.8623,91.25
-6.2792e-02,-29.3984,0.03125,-6.76563,91.1914
-6.2784e-02,-29.6914,-0.378906,-6.78516,90.2344
-6.2776e-02,-29.6406,-0.015625,-6.8457,90.3418
-6.2768e-02,-29.6133,0.363281,-6.83691,90.3223
-6.2760e-02,-29.1562,-0.128906,-6.94434,90.3125
-6.2752e-02,-29.1758,-0.109375,-6.96484,90.2051
-6.2744e-02,-29.1367,-0.046875,-6.98438,90.2734
-6.2736e-02,-29.1914,-0.394531,-7.05664,90.332
-6.2728e-02,-29.4492,-0.09375,-6.93652,90.3809
-6.2720e-02,-29.0781,-0.109375,-7.01563,91.2793
-6.2712e-02,-28.6406,-0.015625,-7.21191,90.2344
-6.2704e-02,-28.9844,-0.0625,-6.98047,91.123
-6.2696e-02,-28.9375,-0.363281,-7.03906,91.0449
-6.2688e-02,-28.4766,-0.09375,-7.14453,90.2734
