Model,TBS2104
Firmware Version,v1.26.0

Point Format,Y,,,
6.0936e-02,10.0938,-0.015625,-4.79414,119.805
6.0944e-02,10.3789,-0.046875,-4.8043,119.092
6.0952e-02,10.4883,0.390625,-4.7832,119.727
6.0960e-02,10.5547,-0.109375,-4.90742,119.053
6.0968e-02,10.2539,-0.03125,-4.81172,118.975
6.0976e-02,10.6836,0.015625,-4.71328,120.039
6.0984e-02,10.3516,0.015625,-4.81016,119.736
6.0992e-02,10.8633,-0.015625,-4.65898,119.844
6.1000e-02,10.8359,0.09375,-4.6918,119.131
6.1008e-02,10.8906,-0.0625,-4.6793,119.639
6.1016e-02,11.0156,-0.015625,-4.76563,120.752
6.1024e-02,11.0977,-0.078125,-4.75156,120.811
6.1032e-02,11.1094,-0.09375,-4.56953,119.883
6.1040e-02,11.1602,-0.046875,-4.65234,119.766
6.1048e-02,11.625,0.015625,-4.64883,119.883
6.1056e-02,11.2461,-0.136719,-4.67617,120.234
6.1064e-02,11.3867,0.078125,-4.66602,120.156
6.1072e-02,11.8164,-0.09375,-4.59648,119.697
6.1080e-02,11.3672,0.03125,-4.59102,119.922
6.1088e-02,11.4688,-0.03125,-4.70117,119.727
6.1096e-02,11.9062,-0.015625,-4.43711,119.805
6.1104e-02,12.0312,-0.015625,-4.5875,120.957
6.1112e-02,11.6719,0,-4.59531,119.805
6.1120e-02,12.0938,-0.078125,-4.52891,119.697
6.1128e-02,12.1797,-0.046875,-4.58906,119.072
6.1136e-02,12.1484,-0.488281,-4.51992,120.664
6.1144e-02,12.3125,0.382812,-4.51289,120.078
6.1152e-02,12.3789,-0.03125,-4.41641,120.312
6.1160e-02,12.7734,0.03125,-4.5293,119.805
6.1168e-02,12.8516,-0.03125,-4.60391,119.639
6.1176e-02,12.9219,-0.078125,-4.46016,119.014
6.1184e-02,12.9531,-0.078125,-4.47773,119.658
6.1192e-02,13.375,-0.046875,-4.47266,120.84
6.1200e-02,13.1016,0.015625,-4.47734,119.727
6.1208e-02,13.5469,0.296875,-4.4793,119.658
6.1216e-02,13.6133,-0.109375,-4.4207,119.697
6.1224e-02,13.6289,-0.0625,-4.46367,119.727
6.1232e-02,13.7578,-0.03125,-4.40938,119.883
6.1240e-02,13.8398,-0.0625,-4.35664,119.805
6.1248e-02,13.8203,-0.015625,-4.38594,119.092
6.1256e-02,13.9062,-0.015625,-4.36953,119.805
6.1264e-02,13.9688,0.09375,-4.30859,119.805
6.1272e-02,14.0938,0.09375,-4.4332,119.639
6.1280e-02,14.4805,-0.09375,-4.24805,119.844
6.1288e-02,14.5781,0.339844,-4.35938,119.727
6.1296e-02,14.6055,-0.386719,-4.29063,119.766
6.1304e-02,14.6094,0,-4.29063,119.717
6.1312e-02,14.6523,0,-4.24609,119.922
6.1320e-02,14.7227,0.382812,-4.40469,119.15
6.1328e-02,14.8242,-0.363281,-4.31875,119.766
6.1336e-02,14.8906,0.03125,-4.24883,118.682
6.1344e-02,14.9531,-0.0625,-4.18359,118.74
6.1352e-02,15.0625,-0.015625,-4.08906,119.062
6.1360e-02,15.4492,-0.03125,-4.22422,119.883
6.1368e-02,15.125,-0.078125,-4.17539,119.092
6.1376e-02,15.6328,0,-4.13711,119.844
6.1384e-02,15.2852,0.015625,-4.1668,119.697
6.1392e-02,15.3555,0.367188,-4.16875,119.736
6.1400e-02,15.3945,0.125,-4.19805,120.078
6.1408e-02,15.8164,-0.09375,-4.10703,119.678
6.1416e-02,15.4453,0.382812,-4.04961,119.785
6.1424e-02,15.6016,0.03125,-4.10039,119.639
6.1432e-02,15.6133,-0.015625,-4.13125,119.609
6.1440e-02,15.9688,-0.046875,-4.10117,119.102
6.1448e-02,16.1367,0,-4.08281,119.922
6.1456e-02,15.8086,-0.015625,-4.06758,119.854
6.1464e-02,16.5547,-0.046875,-3.99063,120.781
6.1472e-02,16.6016,-0.046875,-4.08555,119.678
6.1480e-02,16.3047,-0.402344,-4.00859,119.961
6.1488e-02,16.3555,0.359375,-3.96797,119.102
6.1496e-02,16.4023,0.015625,-4.01914,121.016
6.1504e-02,16.418,-0.4375,-4.05078,119.883
6.1512e-02,16.8672,0.378906,-4.01758,120
6.1520e-02,16.9062,-0.34375,-4.00117,119.922
6.1528e-02,16.9688,0.015625,-3.82656,119.844
6.1536e-02,17.125,-0.078125,-3.78359,119.17
6.1544e-02,17.125,0,-3.96602,119.102
6.1552e-02,17.5703,-0.09375,-3.83555,119.961
6.1560e-02,17.6094,0.0625,-3.86133,118.799
6.1568e-02,17.2188,0,-3.85586,119.766
6.1576e-02,17.7422,0.316406,-3.70117,119.102
6.1584e-02,17.7109,-0.015625,-3.82422,119.697
6.1592e-02,17.375,0.363281,-3.9207,119.883
6.1600e-02,17.8164,0,-3.79219,120.781
6.1608e-02,17.9219,0.046875,-3.73867,120.117
6.1616e-02,17.8555,0.03125,-3.7875,120.869
6.1624e-02,17.9531,-0.046875,-3.77031,119.697
6.1632e-02,18.4375,0,-3.74023,120.928
6.1640e-02,18.1172,0.015625,-3.79258,118.955
6.1648e-02,18.1172,0.046875,-3.65859,119.033
6.1656e-02,18.5156,-0.015625,-3.61992,118.779
6.1664e-02,18.207,-0.015625,-3.68633,119.053
6.1672e-02,18.668,0.371094,-3.58984,119.766
6.1680e-02,18.2578,0.015625,-3.56641,120.791
6.1688e-02,18.8438,0.046875,-3.65195,119.844
6.1696e-02,18.3867,-0.03125,-3.60039,119.883
6.1704e-02,18.8242,0.105469,-3.62578,119.961
6.1712e-02,18.582,-0.0625,-3.47969,119.697
6.1720e-02,18.8633,0.347656,-3.6043,120.078
6.1728e-02,19.3281,-0.015625,-3.51836,118.906
6.1736e-02,19.1211,0.0625,-3.45039,119.883
6.1744e-02,19.125,-0.015625,-3.5668,120.937
6.1752e-02,19.1367,-0.046875,-3.48945,119.883
6.1760e-02,19.2188,0.046875,-3.42109,120.039
6.1768e-02,19.1992,-0.308594,-3.46406,119.883
6.1776e-02,19.1523,-0.046875,-3.34102,119.102
6.1784e-02,19.7227,-0.394531,-3.42813,119.619
6.1792e-02,19.8008,0,-3.41016,119.727
6.1800e-02,19.8164,0,-3.46328,119.922
6.1808e-02,19.8633,0.078125,-3.30039,119.014
6.1816e-02,19.9531,-0.304688,-3.26953,119.766
6.1824e-02,19.9375,0.359375,-3.39922,119.961
6.1832e-02,20.0312,0.371094,-3.40586,120
6.1840e-02,20.1641,0.015625,-3.3375,120.039
6.1848e-02,20.1367,-0.015625,-3.28867,119.883
6.1856e-02,20.1602,-0.015625,-3.38398,119.844
6.1864e-02,20.2578,0.046875,-3.28359,119.883
6.1872e-02,20.3828,-0.078125,-3.30313,120.039
6.1880e-02,20.8086,0.015625,-3.15078,120.732
6.1888e-02,20.7812,-0.105469,-3.14336,119.844
6.1896e-02,20.8672,0.015625,-3.21172,119.141
6.1904e-02,20.7969,0.378906,-3.22617,119.883
6.1912e-02,20.9062,0.046875,-3.20391,119.072
6.1920e-02,20.9062,0.09375,-3.15859,119.736
6.1928e-02,20.9844,-0.394531,-3.11289,119.111
6.1936e-02,21.0625,0.386719,-3.0543,120
6.1944e-02,21.457,0.359375,-3.13398,119.727
6.1952e-02,21.1719,0.046875,-3.09492,119.766
6.1960e-02,21.6094,-0.015625,-2.99102,120.117
6.1968e-02,21.1719,-0.289062,-3.01641,119.844
6.1976e-02,21.707,-0.382812,-2.98633,119.805
6.1984e-02,21.75,0.03125,-2.93086,119.883
6.1992e-02,21.7969,-0.046875,-2.97031,119.805
6.2000e-02,21.8281,0.03125,-2.97813,119.072
6.2008e-02,21.5547,0.09375,-2.80703,119.844
6.2016e-02,21.4648,-0.046875,-2.94219,119.805
6.2024e-02,22,-0.015625,-2.9293,120
6.2032e-02,22,-0.03125,-2.94648,118.926
6.2040e-02,22.5117,-0.046875,-2.84609,120.273
6.2048e-02,22.1211,0.421875,-2.94414,120
6.2056e-02,22.125,0.015625,-2.83203,120
6.2064e-02,22.2109,0.046875,-2.84727,120.078
6.2072e-02,22.3164,-0.015625,-2.88047,119.727
6.2080e-02,22.3203,-0.0625,-2.83398,119.121
6.2088e-02,22.3711,0.390625,-2.725,119.014
6.2096e-02,22.3711,0.03125,-2.68086,118.975
6.2104e-02,22.4102,0.109375,-2.74453,119.844
6.2112e-02,22.4727,0.0625,-2.69609,120.752
6.2120e-02,22.8594,-0.03125,-2.60938,119.883
6.2128e-02,23.0156,-0.375,-2.7168,120.117
6.2136e-02,23.0781,0.015625,-2.64336,120.83
6.2144e-02,23.1367,0.03125,-2.72188,118.984
6.2152e-02,23.1094,0.015625,-2.58203,119.131
6.2160e-02,23.1992,0.425781,-2.53984,119.961
6.2168e-02,23.1367,0.015625,-2.59063,119.736
6.2176e-02,23.25,-0.046875,-2.55313,119.15
6.2184e-02,23.2656,0.046875,-2.56484,119.961
6.2192e-02,23.707,0.109375,-2.52852,119.141
6.2200e-02,23.3594,0.03125,-2.32305,119.854
6.2208e-02,23.3945,0.046875,-2.46836,119.961
6.2216e-02,23.8516,0.078125,-2.45391,118.799
6.2224e-02,23.8711,0.046875,-2.41836,119.033
6.2232e-02,23.875,0.03125,-2.40898,119.687
6.2240e-02,24.0156,0.078125,-2.3375,119.043
6.2248e-02,24.1094,0,-2.41406,120.811
6.2256e-02,24.0938,-0.015625,-2.48555,120.078
6.2264e-02,24.1328,0.0625,-2.28906,119.629
6.2272e-02,24.4844,0.492188,-2.34766,119.687
6.2280e-02,24.1172,0.09375,-2.11523,119.883
6.2288e-02,24.2422,0.421875,-2.39805,119.668
6.2296e-02,24.2617,-0.359375,-2.26289,119.736
6.2304e-02,24.7422,0.0625,-2.23164,119.697
6.2312e-02,24.3672,0.0625,-2.18789,119.766
6.2320e-02,24.8281,0.109375,-2.30313,119.922
6.2328e-02,24.5039,0.0625,-2.15977,119.805
6.2336e-02,24.8242,-0.015625,-2.0832,120.811
6.2344e-02,24.4648,0.398438,-2.15977,119.844
6.2352e-02,24.8633,0.0625,-2.09766,120.234
6.2360e-02,24.8633,0,-2.05273,119.727
6.2368e-02,25.0625,0,-2.12695,119.844
6.2376e-02,24.6641,0.078125,-2.04453,120.156
6.2384e-02,25.0898,0.109375,-2.01836,119.658
6.2392e-02,25.5156,-0.03125,-2.02344,119.658
6.2400e-02,25.1445,0.164062,-1.9418,120.195
6.2408e-02,25.168,0.046875,-2.05508,119.658
6.2416e-02,25.2812,-0.03125,-1.94492,120.859
6.2424e-02,25.6797,0.382812,-1.9418,119.922
6.2432e-02,25.7578,0.03125,-1.86953,119.072
6.2440e-02,25.8164,0.015625,-1.84766,120.195
6.2448e-02,25.7773,-0.015625,-1.85078,120.869
6.2456e-02,25.4609,0.046875,-1.91289,118.799
6.2464e-02,25.8516,0.078125,-1.83086,120.684
6.2472e-02,25.8203,0.109375,-1.725,119.121
6.2480e-02,25.9219,0.078125,-1.67773,120.039
6.2488e-02,26.0625,0.347656,-1.68477,120.85
6.2496e-02,25.9844,0.015625,-1.68633,118.955
6.2504e-02,26.0781,0.453125,-1.66914,119.961
6.2512e-02,26.4219,0.128906,-1.69844,120.117
6.2520e-02,26.1367,-0.367188,-1.60117,119.766
6.2528e-02,26.125,0.0976562,-1.65742,119.844
6.2536e-02,26.5469,0.09375,-1.64102,119.814
6.2544e-02,26.1953,0,-1.65352,119.697
6.2552e-02,26.3477,0.125,-1.54648,119.883
6.2560e-02,27.1602,0.046875,-1.55703,119.883
6.2568e-02,26.6641,0.046875,-1.60742,119.033
6.2576e-02,27.2383,0.046875,-1.45547,119.766
6.2584e-02,26.4023,0.125,-1.4543,119.805
6.2592e-02,26.8789,0.078125,-1.5293,119.805
6.2600e-02,26.9688,0.125,-1.41914,119.775
6.2608e-02,27.125,0,-1.46016,119.844
6.2616e-02,26.6719,-0.316406,-1.34453,119.805
6.2624e-02,27.457,0.015625,-1.35039,119.766
6.2632e-02,27.1289,0.09375,-1.46406,118.955
6.2640e-02,27.5469,0.046875,-1.35195,119.092
6.2648e-02,27.5859,0.03125,-1.34922,119.707
6.2656e-02,27.2148,0.09375,-1.37344,118.906
6.2664e-02,27.6562,0.015625,-1.33516,120.156
6.2672e-02,27.832,0.125,-1.35508,119.883
6.2680e-02,27.8242,0.046875,-1.23906,119.805
6.2688e-02,28.2109,0.125,-1.09844,119.961
6.2696e-02,28.2578,0.125,-1.16094,120
6.2704e-02,28,0.132812,-1.1875,119.961
6.2712e-02,28.3789,0.109375,-1.23164,118.896
6.2720e-02,28.1133,0.046875,-1.13164,119.844
6.2728e-02,28.4531,0.03125,-1.15977,119.697
6.2736e-02,28.125,0.125,-1.05234,119.805
6.2744e-02,28.1562,0.136719,-1.04922,119.727
6.2752e-02,28.5859,0.046875,-1.00586,119.707
6.2760e-02,28.6172,0.03125,-1.02578,119.883
6.2768e-02,28.7461,0.0625,-0.991797,119.922
6.2776e-02,28.7305,0.078125,-0.98125,119.775
6.2784e-02,28.7539,0.015625,-0.838281,119.678
6.2792e-02,28.4062,0.03125,-0.933594,118.994
6.2800e-02,28.8906,-0.046875,-0.8375,118.818
6.2808e-02,28.8906,0.09375,-0.963672,119.102
6.2816e-02,29.0312,0.078125,-0.840625,118.936
6.2824e-02,29.125,0.09375,-0.798828,120.156
6.2832e-02,29.0938,0.109375,-0.692188,119.883
6.2840e-02,29.5195,0.109375,-0.736719,119.922
6.2848e-02,29.1094,0.109375,-0.785156,118.936
6.2856e-02,29.6133,0.457031,-0.758594,118.975
6.2864e-02,29.3438,0,-0.593359,120.791
6.2872e-02,29.7891,0.015625,-0.698438,120.156
6.2880e-02,29.7148,0.425781,-0.585547,119.678
6.2888e-02,29.3867,0.03125,-0.691797,119.922
6.2896e-02,29.9062,0.125,-0.567969,119.766
6.2904e-02,30.3242,0.078125,-0.590625,120.039
6.2912e-02,29.9531,0.152344,-0.524609,119.766
6.2920e-02,30.0938,0.128906,-0.508203,119.961
6.2928e-02,30.0938,0,-0.49375,119.922
6.2936e-02,30.1602,0.140625,-0.469141,118.994
6.2944e-02,30.125,0.148438,-0.397266,120.937
6.2952e-02,30.5664,0.445312,-0.4625,119.766
6.2960e-02,30.6133,0.09375,-0.373828,120.234
6.2968e-02,30.6836,0.117188,-0.355859,119.746
6.2976e-02,30.3711,0.132812,-0.376563,119.883
6.2984e-02,30.7422,0.09375,-0.366016,119.736
6.2992e-02,30.8086,0.125,-0.409375,119.727
6.3000e-02,30.8047,0.492188,-0.261328,120.84
6.3008e-02,31.207,0.152344,-0.217969,119.687
6.3016e-02,31,0.160156,-0.161328,120.195
6.3024e-02,31.0625,0.710938,-0.146094,119.736
6.3032e-02,30.9375,0.769531,-0.130469,119.697
6.3040e-02,31.125,0.757812,-0.0816406,119.883
6.3048e-02,31.0781,0.417969,-0.189063,119.922
6.3056e-02,31.1289,0.4375,-0.101563,119.072
6.3064e-02,31.1328,0.855469,-0.175781,118.867
6.3072e-02,31.5938,0.863281,-0.0457031,119.766
6.3080e-02,31.6641,0.9375,-0.158203,120.117
6.3088e-02,31.3242,1.18359,0.0078125,118.877
6.3096e-02,31.6406,2.16406,-0.0402344,120.908
6.3104e-02,31.7578,5.53125,0.203906,120.078
6.3112e-02,31.7734,12.6211,0.0839844,120.234
6.3120e-02,31.7344,33.6445,0.0976562,119.072
6.3128e-02,31.8281,37.9258,-0.0484375,120.889
6.3136e-02,31.8633,37.3672,0.0015625,118.857
6.3144e-02,31.8906,39.5898,-0.0199219,120.889
6.3152e-02,31.8906,38.5195,-0.0492188,119.102
6.3160e-02,32.0781,37.1875,-0.0257813,119.961
6.3168e-02,31.9688,36.5898,-0.0324219,119.668
6.3176e-02,32.0781,36.2539,-0.0769531,120.078
6.3184e-02,32.1094,35.543,-0.00898438,120
6.3192e-02,32.125,35.3086,-0.0714844,119.844
6.3200e-02,32.125,35.1758,-0.009375,119.883
6.3208e-02,32.1367,34.9492,-0.103516,120.156
6.3216e-02,32.5,34.8711,0.0175781,119.883
6.3224e-02,32.5273,34.6445,-0.0253906,120.801
6.3232e-02,32.5352,34.5859,0.0078125,119.883
6.3240e-02,32.6367,34.5,0.00976562,119.961
6.3248e-02,32.6055,34.125,0.0316406,119.707
6.3256e-02,32.668,34,-0.00390625,120.273
6.3264e-02,32.6484,33.9141,0.0914062,120.771
6.3272e-02,32.2969,33.8945,0.0847656,119.766
6.3280e-02,32.8398,33.4805,-0.0445313,119.961
6.3288e-02,32.7578,33.8398,-0.0621094,119.805
6.3296e-02,32.75,33.8477,-0.0171875,120
6.3304e-02,32.8125,33.9102,-0.0160156,120.195
6.3312e-02,32.3828,33.8516,0.00585937,119.59
6.3320e-02,32.4961,33.7812,-0.254297,119.961
6.3328e-02,32.8438,33.4219,0.0214844,119.844
6.3336e-02,32.8789,33.7852,-0.0320313,120.117
6.3344e-02,32.9219,33.8516,-0.0992188,120.234
6.3352e-02,32.9219,33.6445,-0.00546875,119.736
6.3360e-02,32.5117,33.8164,-0.0855469,120.039
6.3368e-02,33.0312,33.8242,-0.0390625,119.16
6.3376e-02,33.0469,33.8398,-0.150391,120.195
6.3384e-02,32.9844,33.8594,0.0285156,120.117
6.3392e-02,33.125,33.7617,-0.0285156,120.234
6.3400e-02,33.0781,33.3984,-0.00429688,120.244
6.3408e-02,33.0312,34.2305,-0.0398438,120.742
6.3416e-02,33.1133,33.8242,0.003125,120.078
6.3424e-02,33.5469,34.1914,-0.108594,119.883
6.3432e-02,33.1406,33.8516,0.0324219,119.199
6.3440e-02,33.2031,33.5,-0.0324219,119.961
6.3448e-02,33.5,34.332,-0.0832031,119.727
6.3456e-02,33.2656,33.8789,-0.0445313,119.922
6.3464e-02,33.2148,34,0.0328125,119.844
6.3472e-02,33.2852,33.9531,-0.120703,119.756
6.3480e-02,33.6367,33.875,-0.0117188,119.727
6.3488e-02,34.0781,33.9844,-0.0476563,120.195
6.3496e-02,33.3867,33.9062,-0.025,119.883
6.3504e-02,33.7852,34.3984,0.00273437,119.697
6.3512e-02,34.1328,34.0781,-0.139453,119.033
6.3520e-02,33.3711,34.0625,-0.075,119.766
6.3528e-02,33.5039,34.4844,-0.0652344,120.898
6.3536e-02,33.4414,34.1211,-0.0148438,119.883
6.3544e-02,33.8438,34.4766,0.00625,119.883
6.3552e-02,33.8906,34.1523,-0.025,119.844
6.3560e-02,33.8672,34.5156,0.0199219,120.039
6.3568e-02,34.0312,34.1836,-0.0375,119.922
6.3576e-02,33.9219,34.2617,-0.107031,120.937
6.3584e-02,33.6523,34.6562,-0.110938,119.844
6.3592e-02,33.9531,34.3359,-0.233984,119.746
6.3600e-02,34.418,34.3164,-0.125,120.039
6.3608e-02,34.1133,34.7578,0.00351562,119.121
6.3616e-02,34.1367,34.6641,-0.00625,120.811
6.3624e-02,34.1094,34.7266,-0.01875,119.668
6.3632e-02,34.1367,34.7891,-0.0613281,119.111
6.3640e-02,34.5469,34.7969,-0.0679688,119.883
6.3648e-02,34.1836,34.8242,-0.0574219,120.156
6.3656e-02,34.7031,34.4531,-0.0789063,118.975
6.3664e-02,34.625,34.8555,-0.0214844,119.805
6.3672e-02,34.7188,34.8867,-0.00859375,118.945
6.3680e-02,34.6562,34.9062,-0.0824219,119.121
6.3688e-02,34.7617,35.3828,0.0226562,120.156
6.3696e-02,34.7695,35.3828,-0.0164063,119.922
6.3704e-02,34.4414,35.1094,-0.105859,120.078
6.3712e-02,34.8906,35.4805,0.01875,120.195
6.3720e-02,34.8906,35.125,-0.117969,120.078
6.3728e-02,34.8516,35.5312,-0.0375,119.922
6.3736e-02,35,35.5547,0.0300781,120.078
6.3744e-02,35.0312,35.5625,-0.000781253,119.697
6.3752e-02,35.0156,35.6758,-0.0117188,119.014
6.3760e-02,35.1094,35.6211,0.0433594,119.961
6.3768e-02,35.0781,35.3359,-0.121094,120.234
6.3776e-02,35.1172,35.6797,-0.0527344,119.014
6.3784e-02,35.1953,35.3789,-0.0347656,118.994
6.3792e-02,35.582,35.7578,-0.114453,120.713
6.3800e-02,35.6914,35.3633,-0.128906,119.092
6.3808e-02,35.207,35.7773,-0.0175781,120.039
6.3816e-02,35.7539,35.7891,-0.0894531,119.961
6.3824e-02,35.2891,35.5898,-0.0820313,119.844
6.3832e-02,35.3555,35.9219,-0.0550781,119.805
6.3840e-02,35.7695,36.0312,-0.0730469,119.697
6.3848e-02,35.7852,35.9844,0.00351562,120.117
6.3856e-02,35.7383,35.9844,-0.01875,120.039
6.3864e-02,35.8633,36.0938,-0.0121094,119.082
6.3872e-02,35.8789,36.4414,-0.0988281,119.609
6.3880e-02,35.8633,36.4062,-0.0355469,120.078
6.3888e-02,35.5352,36.5078,0.00195312,120.312
6.3896e-02,35.5664,36.1719,-0.0785156,120.195
6.3904e-02,35.9688,36.2188,-0.137109,120.078
6.3912e-02,35.9688,36.5742,0.0175781,119.062
6.3920e-02,36.0781,36.5938,-0.0832031,119.111
6.3928e-02,36.4297,36.6719,-0.0207031,120
6.3936e-02,36.3984,36.3555,0.01875,119.805
6.3944e-02,36.1484,36.3281,-0.0273438,119.043
6.3952e-02,36.0977,36.75,0.015625,119.766
6.3960e-02,36.1484,36.7773,0.0167969,119.287
6.3968e-02,36.125,36.8359,-2.98023e-09,119.883
6.3976e-02,36.25,36.7188,-0.104688,120.156
6.3984e-02,36.1797,36.8438,-0.0636719,118.848
6.3992e-02,36.1328,36.8789,-0.0492188,119.766
6.4000e-02,36.3281,37.2617,-0.0695313,120.117
6.4008e-02,36.6211,36.8633,-0.028125,119.844
6.4016e-02,36.2969,36.8789,-0.125,120
6.4024e-02,36.6797,37,0.000781247,120.957
6.4032e-02,36.6914,36.5977,-0.164063,120.918
6.4040e-02,36.4219,36.9688,-0.0714844,120.156
6.4048e-02,36.7539,37.3438,-0.0351563,119.844
6.4056e-02,36.3945,37.0781,-0.0195313,120.156
6.4064e-02,36.3945,36.9375,-0.0765625,118.994
6.4072e-02,36.8281,37.1094,-0.0316406,119.922
6.4080e-02,36.8555,37.0625,-0.0894531,119.883
6.4088e-02,36.8359,37.0938,0.0304687,119.023
6.4096e-02,36.8711,37.4258,0.0492187,120.078
6.4104e-02,36.8906,37.1094,-0.105469,120.156
6.4112e-02,36.8789,37.1445,-0.0328125,121.016
6.4120e-02,36.9375,37.125,-0.0980469,120.117
6.4128e-02,36.8789,37.5859,-0.0238281,120
6.4136e-02,36.9062,37.1641,-0.0917969,119.883
6.4144e-02,36.9375,37.1289,-0.0980469,120.039
6.4152e-02,36.9688,37.6172,-0.0667969,120.234
6.4160e-02,37.0625,37.1992,-0.145313,120.078
6.4168e-02,37.0781,37.5938,0.0144531,120
6.4176e-02,37.0625,37.7305,-0.0191406,119.805
6.4184e-02,37.0469,37.5664,-0.0722656,119.922
6.4192e-02,37.0625,37.6211,0.0335937,120
6.4200e-02,36.9688,37.7773,-0.0421875,120.078
6.4208e-02,37.1094,37.7422,-0.0589844,118.994
6.4216e-02,37.1094,37.8164,0.0269531,119.014
6.4224e-02,37.1094,37.7656,-0.0492188,120.879
6.4232e-02,37.1328,37.7031,-0.105078,119.961
6.4240e-02,37.125,37.8164,0.0410156,120.918
6.4248e-02,37.1484,37.3984,-0.0558594,120.225
6.4256e-02,37.5898,37.7422,0.0148437,120.898
6.4264e-02,36.8438,37.8711,-0.0867188,121.025
6.4272e-02,37.1641,37.8516,-0.059375,118.916
6.4280e-02,37.6367,37.8633,-0.0714844,120
6.4288e-02,37.6172,37.4492,0.0121094,119.102
6.4296e-02,37.5859,37.8359,-0.0527344,119.883
6.4304e-02,37.6523,37.832,-0.0140625,120
6.4312e-02,37.2227,37.832,-0.0707031,119.961
6.4320e-02,37.3594,37.8672,-0.0046875,120.234
6.4328e-02,37.3555,37.8945,-0.0226563,119.15
6.4336e-02,37.375,38.2891,-0.071875,119.961
6.4344e-02,37.6875,38.0469,-0.0320313,119.883
6.4352e-02,37.8164,37.9531,-0.110156,120.117
6.4360e-02,37.7578,38.3203,-0.0390625,120.898
6.4368e-02,37.7578,37.9219,-0.028125,119.023
6.4376e-02,37.7891,38.125,-0.059375,120.195
6.4384e-02,37.8516,37.6836,-0.0917969,120.078
6.4392e-02,37.8633,38.1289,0.0078125,119.922
6.4400e-02,37.8242,38.125,0.0128906,119.883
6.4408e-02,37.8477,38.1406,-0.0339844,120.117
6.4416e-02,37.8516,38.5195,-0.009375,120.117
6.4424e-02,37.9414,38.4375,-0.110547,119.961
6.4432e-02,37.8359,38.1328,-0.0769531,119.219
6.4440e-02,37.9219,38.5547,0.0015625,119.727
6.4448e-02,38.293,38.5312,-0.0183594,120.039
6.4456e-02,37.9219,38.5859,0.00820312,118.867
6.4464e-02,37.5781,38.2695,-0.155078,120.078
6.4472e-02,37.9219,38.2383,-0.0949219,119.883
6.4480e-02,37.6367,38.5703,0.0132812,119.961
6.4488e-02,38.3555,38.2852,0.00585937,119.961
6.4496e-02,38.0625,38.5938,-0.141016,119.883
6.4504e-02,38.1328,38.6875,-0.0414063,120.85
6.4512e-02,38.1094,38.8008,0.0339844,119.082
6.4520e-02,38.4688,38.7422,-0.132813,120
6.4528e-02,38.1055,38.3281,-0.0875,119.062
6.4536e-02,38.1367,38.7109,-0.0667969,120.117
6.4544e-02,38.125,38.3789,-0.113672,119.883
6.4552e-02,38.1875,38.3906,0.0359375,119.844
6.4560e-02,38.1602,38.8438,-0.126172,119.775
6.4568e-02,38.5156,38.7734,0.0871094,119.102
6.4576e-02,38.5391,38.8242,-0.0898438,120.078
6.4584e-02,38.1953,38.457,-0.021875,119.199
6.4592e-02,38.1875,38.8594,-0.0222656,120.312
6.4600e-02,38.2695,38.8789,0.00429687,119.961
6.4608e-02,38.6289,38.8633,-0.103125,119.658
6.4616e-02,38.1602,38.8789,-0.0191406,119.805
6.4624e-02,38.2422,39.2812,-0.0703125,119.844
6.4632e-02,38.1602,38.8438,-0.0792969,119.687
6.4640e-02,38.5977,38.8594,-0.0078125,120.078
6.4648e-02,38.6953,38.8672,-0.0550781,120.996
6.4656e-02,38.75,38.9062,0.0117187,120.82
6.4664e-02,38.2891,38.9375,-0.0257813,119.883
6.4672e-02,38.2344,39.0312,0.0703125,119.736
6.4680e-02,38.3125,38.9531,-0.06875,119.014
6.4688e-02,38.3125,38.9688,0.0863281,120.078
6.4696e-02,38.7266,39.0625,-0.0945313,119.082
6.4704e-02,38.7578,38.8906,-0.0277344,119.717
6.4712e-02,38.7461,39.1094,0.00820312,120.039
6.4720e-02,38.6875,38.9844,-0.284766,119.102
6.4728e-02,38.6953,38.9688,-0.0238281,119.766
6.4736e-02,38.7695,39.1094,-0.0390625,119.961
6.4744e-02,38.7891,39.5078,-0.0371094,119.961
6.4752e-02,38.4258,39.1094,-0.0761719,120.078
6.4760e-02,38.3945,39.0938,-0.01875,119.131
6.4768e-02,38.8633,39.0312,-0.0933594,120.234
6.4776e-02,38.4297,39.1094,0.0144531,119.658
6.4784e-02,38.875,39.4102,-0.152344,120.117
6.4792e-02,38.7344,39.125,-0.0617188,120.879
6.4800e-02,38.8633,39.1406,-0.0363281,119.961
6.4808e-02,38.8477,39.1445,-0.120313,119.229
6.4816e-02,38.793,39.125,-0.136328,120.039
6.4824e-02,38.4961,38.7383,0.0078125,120.039
6.4832e-02,38.8672,39.1406,0.0484375,120
6.4840e-02,38.8789,39.1328,-0.0105469,119.922
6.4848e-02,38.8711,39.1641,0.0125,120.078
6.4856e-02,38.875,39.1367,-0.0519531,119.844
6.4864e-02,38.8633,39.1562,-0.0339844,119.697
6.4872e-02,38.4727,39.1094,-0.0734375,119.805
6.4880e-02,38.8477,39.5586,-0.113281,120.312
6.4888e-02,38.8789,38.8242,-0.0625,119.111
6.4896e-02,38.8867,39.2148,-0.0359375,119.961
6.4904e-02,38.8789,39.582,-0.00429688,120.039
6.4912e-02,38.8789,39.5781,-0.05625,119.062
